village,conc,age,at.risk,events,gender,type
34,538,27.5,383,0,0,1
34,538,32.5,318,0,0,1
34,538,37.5,330,0,0,1
34,538,42.5,306,1,0,1
34,538,47.5,328,0,0,1
34,538,52.5,328,0,0,1
34,538,57.5,297,0,0,1
34,538,62.5,230,0,0,1
34,538,67.5,121,1,0,1
34,538,72.5,87,0,0,1
34,538,77.5,52,1,0,1
34,538,82.5,36,1,0,1
34,538,22.5,1129,0,1,0
34,538,27.5,616,0,1,0
34,538,32.5,363,0,1,0
34,538,37.5,331,0,1,0
34,538,42.5,352,0,1,0
34,538,47.5,296,1,1,0
34,538,52.5,307,1,1,0
34,538,57.5,279,1,1,0
34,538,62.5,249,1,1,0
34,538,67.5,173,0,1,0
34,538,72.5,106,0,1,0
34,538,77.5,39,0,1,0
34,538,82.5,47,0,1,0
34,538,22.5,1129,0,1,1
34,538,27.5,616,0,1,1
34,538,32.5,363,0,1,1
34,538,37.5,331,0,1,1
34,538,42.5,352,0,1,1
34,538,47.5,296,0,1,1
34,538,52.5,307,0,1,1
34,538,57.5,279,3,1,1
34,538,62.5,249,3,1,1
34,538,67.5,173,1,1,1
34,538,72.5,106,0,1,1
34,538,77.5,39,1,1,1
34,538,82.5,47,0,1,1
35,544,22.5,719,0,0,0
35,544,27.5,338,0,0,0
35,544,32.5,194,0,0,0
35,544,37.5,228,0,0,0
35,544,42.5,328,0,0,0
35,544,47.5,340,0,0,0
35,544,52.5,304,1,0,0
35,544,57.5,260,0,0,0
35,544,62.5,209,0,0,0
35,544,67.5,146,0,0,0
35,544,72.5,136,0,0,0
35,544,77.5,104,0,0,0
35,544,82.5,107,0,0,0
35,544,22.5,719,0,0,1
35,544,27.5,338,0,0,1
35,544,32.5,194,0,0,1
35,544,37.5,228,0,0,1
35,544,42.5,328,0,0,1
35,544,47.5,340,0,0,1
35,544,52.5,304,0,0,1
35,544,57.5,260,0,0,1
35,544,62.5,209,0,0,1
35,544,67.5,146,0,0,1
35,544,72.5,136,0,0,1
35,544,77.5,104,0,0,1
35,544,82.5,107,0,0,1
35,544,22.5,910,0,1,0
35,544,27.5,505,0,1,0
35,544,32.5,255,0,1,0
35,544,37.5,238,0,1,0
35,544,42.5,324,0,1,0
35,544,47.5,330,0,1,0
35,544,52.5,295,0,1,0
35,544,57.5,208,0,1,0
35,544,62.5,179,0,1,0
35,544,67.5,152,0,1,0
35,544,72.5,139,0,1,0
35,544,77.5,61,0,1,0
35,544,82.5,59,0,1,0
35,544,22.5,910,0,1,1
35,544,27.5,505,0,1,1
35,544,32.5,255,0,1,1
35,544,37.5,238,0,1,1
35,544,42.5,324,0,1,1
35,544,47.5,330,0,1,1
35,544,52.5,295,0,1,1
35,544,57.5,208,0,1,1
35,544,62.5,179,0,1,1
35,544,67.5,152,0,1,1
35,544,72.5,139,0,1,1
35,544,77.5,61,0,1,1
35,544,82.5,59,0,1,1
36,599,22.5,1351,0,0,0
36,599,27.5,930,0,0,0
36,599,32.5,776,0,0,0
36,599,37.5,746,0,0,0
36,599,42.5,885,0,0,0
36,599,47.5,701,0,0,0
36,599,52.5,632,1,0,0
36,599,57.5,609,0,0,0
36,599,62.5,412,0,0,0
36,599,67.5,383,0,0,0
36,599,72.5,253,1,0,0
36,599,77.5,214,0,0,0
36,599,82.5,85,0,0,0
36,599,22.5,1351,0,0,1
36,599,27.5,930,0,0,1
36,599,32.5,776,0,0,1
36,599,37.5,746,0,0,1
36,599,42.5,885,0,0,1
36,599,47.5,701,1,0,1
36,599,52.5,632,3,0,1
36,599,57.5,609,1,0,1
36,599,62.5,412,0,0,1
36,599,67.5,383,0,0,1
36,599,72.5,253,0,0,1
36,599,77.5,214,0,0,1
36,599,82.5,85,0,0,1
36,599,22.5,2158,0,1,0
36,599,27.5,1217,0,1,0
36,599,32.5,935,0,1,0
36,599,37.5,747,0,1,0
36,599,42.5,854,0,1,0
36,599,47.5,698,0,1,0
36,599,52.5,702,0,1,0
36,599,57.5,560,0,1,0
36,599,62.5,502,0,1,0
36,599,67.5,226,0,1,0
36,599,72.5,227,1,1,0
36,599,77.5,142,0,1,0
36,599,82.5,91,1,1,0
36,599,22.5,2158,0,1,1
36,599,27.5,1217,0,1,1
36,599,32.5,935,0,1,1
36,599,37.5,747,0,1,1
36,599,42.5,854,0,1,1
36,599,47.5,698,0,1,1
36,599,52.5,702,1,1,1
36,599,57.5,560,1,1,1
36,599,62.5,502,1,1,1
36,599,67.5,226,1,1,1
36,599,72.5,227,2,1,1
36,599,77.5,142,2,1,1
36,599,82.5,91,0,1,1
37,650,22.5,408,0,0,0
37,650,27.5,215,0,0,0
37,650,32.5,133,0,0,0
37,650,37.5,157,0,0,0
37,650,42.5,220,0,0,0
37,650,47.5,261,0,0,0
37,650,52.5,222,0,0,0
37,650,57.5,156,0,0,0
37,650,62.5,104,0,0,0
37,650,67.5,82,0,0,0
37,650,72.5,74,0,0,0
37,650,77.5,51,0,0,0
37,650,82.5,25,0,0,0
37,650,22.5,408,0,0,1
37,650,27.5,215,0,0,1
37,650,32.5,133,0,0,1
37,650,37.5,157,0,0,1
37,650,42.5,220,0,0,1
37,650,47.5,261,0,0,1
37,650,52.5,222,1,0,1
37,650,57.5,156,0,0,1
37,650,62.5,104,1,0,1
37,650,67.5,82,0,0,1
37,650,72.5,74,0,0,1
37,650,77.5,51,0,0,1
37,650,82.5,25,0,0,1
37,650,22.5,620,0,1,0
37,650,27.5,345,0,1,0
37,650,32.5,186,0,1,0
37,650,37.5,148,0,1,0
37,650,42.5,178,0,1,0
37,650,47.5,233,1,1,0
37,650,52.5,227,0,1,0
37,650,57.5,156,0,1,0
37,650,62.5,122,1,1,0
37,650,67.5,88,0,1,0
37,650,72.5,57,0,1,0
37,650,77.5,46,0,1,0
37,650,82.5,19,0,1,0
37,650,22.5,620,0,1,1
37,650,27.5,345,0,1,1
37,650,32.5,186,0,1,1
37,650,37.5,148,0,1,1
37,650,42.5,178,0,1,1
37,650,47.5,233,0,1,1
37,650,52.5,227,1,1,1
37,650,57.5,156,0,1,1
37,650,62.5,122,0,1,1
37,650,67.5,88,0,1,1
37,650,72.5,57,0,1,1
37,650,77.5,46,1,1,1
37,650,82.5,19,0,1,1
38,683,22.5,674,0,0,0
38,683,27.5,276,0,0,0
38,683,32.5,199,0,0,0
38,683,37.5,278,0,0,0
38,683,42.5,335,0,0,0
38,683,47.5,351,0,0,0
38,683,52.5,301,0,0,0
38,683,57.5,214,0,0,0
38,683,62.5,162,0,0,0
38,683,67.5,102,1,0,0
38,683,72.5,45,0,0,0
38,683,77.5,19,0,0,0
38,683,82.5,27,0,0,0
38,683,22.5,674,0,0,1
38,683,27.5,276,0,0,1
38,683,32.5,199,0,0,1
38,683,37.5,278,0,0,1
38,683,42.5,335,0,0,1
38,683,47.5,351,1,0,1
38,683,52.5,301,0,0,1
38,683,57.5,214,1,0,1
38,683,62.5,162,0,0,1
38,683,67.5,102,0,0,1
38,683,72.5,45,0,0,1
38,683,77.5,19,0,0,1
38,683,82.5,27,0,0,1
38,683,22.5,878,0,1,0
38,683,27.5,329,0,1,0
38,683,32.5,200,0,1,0
38,683,37.5,264,0,1,0
38,683,42.5,316,0,1,0
38,683,47.5,299,0,1,0
38,683,52.5,247,1,1,0
38,683,57.5,195,0,1,0
38,683,62.5,172,0,1,0
38,683,67.5,128,0,1,0
38,683,72.5,54,0,1,0
38,683,77.5,33,0,1,0
38,683,82.5,10,0,1,0
38,683,22.5,878,0,1,1
38,683,27.5,329,0,1,1
38,683,32.5,200,0,1,1
38,683,37.5,264,0,1,1
38,683,42.5,316,0,1,1
38,683,47.5,299,0,1,1
38,683,52.5,247,2,1,1
38,683,57.5,195,2,1,1
38,683,62.5,172,1,1,1
38,683,67.5,128,0,1,1
38,683,72.5,54,0,1,1
38,683,77.5,33,0,1,1
38,683,82.5,10,0,1,1
39,693,22.5,2378,0,0,0
39,693,27.5,1562,0,0,0
39,693,32.5,1415,0,0,0
39,693,37.5,1063,0,0,0
39,693,42.5,1059,0,0,0
39,693,47.5,1118,0,0,0
39,693,52.5,893,3,0,0
39,693,57.5,687,1,0,0
39,693,62.5,455,3,0,0
39,693,67.5,352,0,0,0
39,693,72.5,177,0,0,0
39,693,77.5,45,1,0,0
39,693,82.5,59,1,0,0
39,693,22.5,2378,0,0,1
39,693,27.5,1562,0,0,1
39,693,32.5,1415,0,0,1
39,693,37.5,1063,0,0,1
39,693,42.5,1059,0,0,1
39,693,47.5,1118,0,0,1
39,693,52.5,893,0,0,1
39,693,57.5,687,1,0,1
39,693,62.5,455,1,0,1
39,693,67.5,352,0,0,1
39,693,72.5,177,1,0,1
39,693,77.5,45,1,0,1
39,693,82.5,59,0,0,1
39,693,22.5,2567,0,1,0
39,693,27.5,1759,0,1,0
39,693,32.5,1537,0,1,0
39,693,37.5,1037,0,1,0
39,693,42.5,1057,0,1,0
39,693,47.5,1033,0,1,0
39,693,52.5,690,2,1,0
39,693,57.5,591,2,1,0
39,693,62.5,420,0,1,0
39,693,67.5,206,1,1,0
39,693,72.5,167,1,1,0
39,693,77.5,45,3,1,0
39,693,82.5,14,0,1,0
39,693,22.5,2567,0,1,1
39,693,27.5,1759,0,1,1
39,693,32.5,1537,0,1,1
39,693,37.5,1037,0,1,1
39,693,42.5,1057,0,1,1
39,693,47.5,1033,3,1,1
39,693,52.5,690,1,1,1
39,693,57.5,591,5,1,1
39,693,62.5,420,1,1,1
39,693,67.5,206,2,1,1
39,693,72.5,167,2,1,1
39,693,77.5,45,0,1,1
39,693,82.5,14,0,1,1
40,694,22.5,1197,0,0,0
40,694,27.5,531,0,0,0
40,694,32.5,467,0,0,0
40,694,37.5,620,0,0,0
40,694,42.5,720,0,0,0
40,694,47.5,654,0,0,0
40,694,52.5,509,0,0,0
40,694,57.5,386,0,0,0
40,694,62.5,293,0,0,0
40,694,67.5,177,0,0,0
40,694,72.5,89,1,0,0
40,694,77.5,60,0,0,0
40,694,82.5,17,0,0,0
40,694,22.5,1197,0,0,1
40,694,27.5,531,0,0,1
40,694,32.5,467,0,0,1
40,694,37.5,620,1,0,1
40,694,42.5,720,1,0,1
40,694,47.5,654,1,0,1
40,694,52.5,509,2,0,1
40,694,57.5,386,1,0,1
40,694,62.5,293,0,0,1
40,694,67.5,177,1,0,1
40,694,72.5,89,0,0,1
40,694,77.5,60,0,0,1
40,694,82.5,17,0,0,1
40,694,22.5,1817,0,1,0
40,694,27.5,1024,0,1,0
40,694,32.5,598,1,1,0
40,694,37.5,573,0,1,0
40,694,42.5,683,0,1,0
40,694,47.5,679,0,1,0
40,694,52.5,525,0,1,0
40,694,57.5,418,1,1,0
40,694,62.5,308,1,1,0
40,694,67.5,193,1,1,0
40,694,72.5,117,1,1,0
40,694,77.5,46,0,1,0
40,694,82.5,28,0,1,0
40,694,22.5,1817,0,1,1
40,694,27.5,1024,0,1,1
40,694,32.5,598,0,1,1
40,694,37.5,573,0,1,1
40,694,42.5,683,0,1,1
40,694,47.5,679,0,1,1
40,694,52.5,525,0,1,1
40,694,57.5,418,2,1,1
40,694,62.5,308,0,1,1
40,694,67.5,193,0,1,1
40,694,72.5,117,0,1,1
40,694,77.5,46,0,1,1
40,694,82.5,28,0,1,1
41,698,22.5,798,0,0,0
41,698,27.5,385,0,0,0
41,698,32.5,279,0,0,0
41,698,37.5,351,0,0,0
41,698,42.5,434,0,0,0
41,698,47.5,398,0,0,0
41,698,52.5,355,0,0,0
41,698,57.5,272,0,0,0
41,698,62.5,175,3,0,0
41,698,67.5,84,1,0,0
41,698,72.5,26,1,0,0
41,698,77.5,9,1,0,0
41,698,82.5,10,0,0,0
41,698,22.5,798,0,0,1
41,698,27.5,385,0,0,1
41,698,32.5,279,0,0,1
41,698,37.5,351,0,0,1
41,698,42.5,434,0,0,1
41,698,47.5,398,1,0,1
41,698,52.5,355,1,0,1
41,698,57.5,272,2,0,1
41,698,62.5,175,1,0,1
41,698,67.5,84,1,0,1
41,698,72.5,26,0,0,1
41,698,77.5,9,0,0,1
41,698,82.5,10,1,0,1
41,698,22.5,1085,0,1,0
41,698,27.5,617,0,1,0
41,698,32.5,390,0,1,0
41,698,37.5,361,0,1,0
41,698,42.5,395,0,1,0
41,698,47.5,339,1,1,0
41,698,52.5,337,0,1,0
41,698,57.5,275,0,1,0
41,698,62.5,195,0,1,0
41,698,67.5,167,1,1,0
41,698,72.5,102,0,1,0
41,698,77.5,37,1,1,0
41,698,82.5,10,0,1,0
41,698,22.5,1085,0,1,1
41,698,27.5,617,0,1,1
41,698,32.5,390,0,1,1
41,698,37.5,361,0,1,1
41,698,42.5,395,0,1,1
41,698,47.5,339,0,1,1
41,698,52.5,337,1,1,1
41,698,57.5,275,1,1,1
41,698,62.5,195,1,1,1
41,698,67.5,167,0,1,1
41,698,72.5,102,1,1,1
41,698,77.5,37,2,1,1
41,698,82.5,10,0,1,1
42,717,22.5,1126,0,0,0
42,717,27.5,590,0,0,0
42,717,32.5,379,0,0,0
42,717,37.5,384,0,0,0
42,717,42.5,488,0,0,0
42,717,47.5,517,0,0,0
42,717,52.5,434,0,0,0
42,717,57.5,312,0,0,0
42,717,62.5,210,0,0,0
42,717,67.5,168,0,0,0
42,717,72.5,131,0,0,0
42,717,77.5,98,1,0,0
42,717,82.5,40,0,0,0
42,717,22.5,1126,0,0,1
42,717,27.5,590,0,0,1
42,717,32.5,379,0,0,1
42,717,37.5,384,0,0,1
42,717,42.5,488,0,0,1
42,717,47.5,517,1,0,1
42,717,52.5,434,0,0,1
42,717,57.5,312,2,0,1
42,717,62.5,210,1,0,1
42,717,67.5,168,0,0,1
42,717,72.5,131,0,0,1
42,717,77.5,98,0,0,1
42,717,82.5,40,0,0,1
42,717,22.5,1425,0,1,0
42,717,27.5,849,0,1,0
42,717,32.5,509,0,1,0
42,717,37.5,463,0,1,0
42,717,42.5,530,0,1,0
42,717,47.5,501,0,1,0
42,717,52.5,473,0,1,0
42,717,57.5,334,0,1,0
42,717,62.5,569,0,1,0
42,717,67.5,212,0,1,0
42,717,72.5,133,0,1,0
42,717,77.5,80,0,1,0
42,717,82.5,37,0,1,0
42,717,22.5,1425,0,1,1
42,717,27.5,849,0,1,1
42,717,32.5,509,0,1,1
42,717,37.5,463,0,1,1
42,717,42.5,530,0,1,1
42,717,47.5,501,0,1,1
42,717,52.5,473,0,1,1
42,717,57.5,334,0,1,1
42,717,62.5,569,0,1,1
42,717,67.5,212,0,1,1
42,717,72.5,133,0,1,1
42,717,77.5,80,0,1,1
42,717,82.5,37,0,1,1
43,934,22.5,1861,0,0,0
43,934,27.5,987,0,0,0
43,934,32.5,928,0,0,0
43,934,37.5,759,0,0,0
43,934,42.5,758,0,0,0
43,934,47.5,815,0,0,0
43,934,52.5,798,1,0,0
43,934,57.5,544,2,0,0
43,934,62.5,401,4,0,0
43,934,67.5,236,2,0,0
43,934,72.5,126,1,0,0
43,934,77.5,70,0,0,0
43,934,82.5,59,0,0,0
43,934,22.5,1861,0,0,1
43,934,27.5,987,0,0,1
43,934,32.5,928,0,0,1
43,934,37.5,759,0,0,1
43,934,42.5,758,0,0,1
43,934,47.5,815,0,0,1
43,934,52.5,798,1,0,1
43,934,57.5,544,4,0,1
43,934,62.5,401,3,0,1
43,934,67.5,236,1,0,1
43,934,72.5,126,1,0,1
43,934,77.5,70,0,0,1
43,934,82.5,59,0,0,1
43,934,22.5,2085,0,1,0
43,934,27.5,1209,0,1,0
43,934,32.5,1087,0,1,0
43,934,37.5,745,0,1,0
43,934,42.5,693,1,1,0
43,934,47.5,739,0,1,0
43,934,52.5,616,0,1,0
43,934,57.5,513,3,1,0
43,934,62.5,342,1,1,0
43,934,67.5,154,0,1,0
43,934,72.5,87,0,1,0
43,934,77.5,30,1,1,0
43,934,82.5,41,1,1,0
43,934,22.5,2085,0,1,1
43,934,27.5,1209,1,1,1
43,934,32.5,1087,0,1,1
43,934,37.5,745,0,1,1
43,934,42.5,693,0,1,1
43,934,47.5,739,0,1,1
43,934,52.5,616,0,1,1
43,934,57.5,513,0,1,1
43,934,62.5,342,1,1,1
43,934,67.5,154,2,1,1
43,934,72.5,87,0,1,1
43,934,77.5,30,0,1,1
43,934,82.5,41,0,1,1
