ID	Station Name	State	Lat	Long	Elev
53320	GRAYLAND	WA	46.46	-124.05	4.57
53329	GRAYS RIVER	WA	46.22	-123.34	15.24
53386	GROTTO	WA	47.44	-121.25	258.84
53502	HARRINGTON 5 S	WA	47.25	-118.15	660.67
53515	HARRINGTON 1 NW	WA	47.29	-118.11	689.02
53546	HATTON 8 E	WA	46.46	-118.4	435.37
54077	KAHLOTUS 4 SW	WA	46.36	-118.36	408.54
54154	KENNEWICK	WA	46.13	-119.08	119.51
54187	KEYPORT	WA	47.42	-122.37	11.28
54286	KOSMOS	WA	46.3	-122.11	236.28
54360	LA GRANDE	WA	46.5	-122.19	283.54
54430	LAKESIDE	WA	47.5	-120.03	338.41
54748	LONG BEACH EXP STN	WA	46.22	-124.02	7.62
54769	LONGVIEW	WA	46.1	-122.55	7.01
55128	MAZAMA 6 SE	WA	48.32	-120.2	597.56
55387	MILL CREEK DAM	WA	46.05	-118.16	358.23
55425	MINERAL	WA	46.43	-122.11	451.22
55549	MONTESANO	WA	47.1	-123.39	12.2
55613	MOSES LAKE 2 E	WA	47.07	-119.12	353.66
55678	MOUNT VERNON 3 WNW	WA	48.26	-122.23	4.27
55774	NASELLE	WA	46.22	-123.49	6.1
55801	NEAH BAY 1 E	WA	48.22	-124.36	4.57
55840	NEWHALEM	WA	48.41	-121.15	160.06
55844	NEWPORT	WA	48.11	-117.03	650.91
56262	PACKWOOD	WA	46.37	-121.4	323.17
56295	PALMER 3 SE	WA	47.18	-121.51	280.49
56534	PLAIN	WA	47.47	-120.39	591.46
56624	PORT ANGELES	WA	48.07	-123.26	60.98
56629	PORT ANGELES 14 SE	WA	47.57	-123.16	231.71
56768	PROSSER	WA	46.15	-119.45	256.1
56789	PULLMAN 2 NW	WA	46.46	-117.12	775.91
56803	PUYALLUP 2 W EXP STN	WA	47.12	-122.2	15.24
56846	QUILCENE 2 SW	WA	47.49	-122.55	37.5
56864	QUINAULT RIVER RANGER STN	WA	47.3	-123.49	67.07
56880	QUINCY 1 S	WA	47.13	-119.51	391.46
56974	REPUBLIC	WA	48.39	-118.44	792.68
56982	REPUBLIC RANGER STN	WA	48.39	-118.44	801.83
57015	RICHLAND	WA	46.16	-119.18	123.48
57180	ROSALIA	WA	47.14	-117.22	731.71
57319	SAPPHO 8 E SNIDER RNG STN	WA	48.04	-124.07	231.71
57544	SEQUIM 2 E	WA	48.05	-123.03	15.24
57584	SHELTON	WA	47.12	-123.06	12.2
57696	SKAMANIA FISH HATCHERY	WA	45.38	-122.13	134.15
57727	SMYRNA	WA	46.5	-119.4	170.73
57773	SNOQUALMIE FALLS	WA	47.33	-121.51	131.1
57938	SPOKANE AIRPORT	WA	47.38	-117.32	716.16
57956	SPRAGUE	WA	47.18	-117.59	586.89
58034	STARTUP 1 E	WA	47.52	-121.43	51.83
58059	STEHEKIN 3 NW	WA	48.2	-120.42	350.61
58207	SUNNYSIDE	WA	46.19	-120	227.74
58286	TACOMA CITY HALL	WA	47.15	-122.26	118.9
58442	TIETON INTAKE	WA	46.4	-121	695.12
58688	UNDERWOOD 4 W	WA	45.44	-121.36	384.15
58931	WALLA WALLA WSO CITY	WA	46.02	-118.2	289.33
58959	WAPATO	WA	46.26	-120.25	259.15
59058	WELLPINIT	WA	47.53	-117.59	746.95
59079	WENATCHEE EXP STN	WA	47.26	-120.21	243.9
59327	WILSON CREEK	WA	47.25	-119.07	389.02
59397	WITHROW	WA	47.43	-119.49	810.98
64763	KEARNEYSVILLE	WV	39.38	-77.88	168
67427	REEDSVILLE EXP FARM	WV	39.5	-79.83	536
69281	WARDENSVILLE R M FARM	WV	39.1	-78.58	293
70052	ELKHART LAKE	WI	43.85	-88.01	372
70054	UWM FIELD STATION	WI	43.39	-88.02	265
70055	SHOREWOOD WOODBURN	WI	43.1	-87.9	201
70265	APPLETON	WI	44.32	-88.42	226
70349	ASHLAND EXPERIMNT FARM	WI	46.57	-90.97	198
71131	BRULE RANGER STN	WI	46.5	-91.7	351
71970	DALTON	WI	43.53	-89.23	261
73244	GRANTSBURG	WI	45.77	-92.67	273
73269	GREEN BAY WSO AIRPORT	WI	44.47	-88.43	229
73405	HANCOCK EXP FARM	WI	44.12	-89.53	328
78027	SPOONER EXPERMNT FARM	WI	45.82	-91.88	335
78267	STURGEON BAY EXP FARM	WI	44.87	-87.33	200
79050	WEST BEND	WI	43.4	-88.18	287
80200	ALVA 5 SE	WY	44.39	-104.2	1343.29
80270	ARCHER	WY	41.09	-104.39	1832.32
80380	ARVADA 3 N	WY	44.42	-106.06	1121.95
80528	BARNUM 1 N	WY	43.42	-106.55	1612.8
80540	BASIN	WY	44.23	-108.03	1176.83
80552	BATES CREEK 2	WY	42.38	-106.23	1804.88
80605	BEDFORD	WY	42.52	-110.54	1928.35
80695	BIG PINEY	WY	42.32	-110.07	2079.57
80727	BILL 8 NE	WY	43.22	-105.12	1380.79
80740	BILLY CREEK	WY	44.08	-106.44	1509.15
80915	BORDER 3 N	WY	42.15	-111.02	1865.85
81240	BURLINGTON	WY	44.27	-108.25	1351.22
81547	CARPENTER	WY	41.02	-104.18	1643.29
81610	CENTENNIAL	WY	41.18	-106.09	2461.59
81675	CHEYENNE WSO AIRPORT	WY	41.09	-104.49	1869.21
81730	CHUGWATER	WY	41.45	-104.49	1610.37
81736	CHURCH BUTTES GAS PLT	WY	41.26	-110.02	2147.87
82415	DEAVER	WY	44.53	-108.36	1251.52
82580	DILLINGER	WY	44.07	-105.07	1312.8
82595	DIVERSION DAM	WY	43.14	-108.56	1699.39
82725	DULL CENTER	WY	43.25	-104.57	1346.04
82995	ELK MOUNTAIN	WY	41.41	-106.25	2216.46
83073	ESTERBROOK	WY	42.25	-105.22	1904.27
83490	FORT LARAMIE 9 NW	WY	42.23	-104.32	1451.22
83855	GILLETTE	WY	44.18	-105.27	1389.02
83865	GILLETTE 18 SW	WY	44.05	-105.43	1494.82
83960	GLENROCK 14 SSE	WY	42.4	-105.49	1959.45
84065	GREEN RIVER	WY	41.32	-109.29	1862.5
84126	GUERNSEY DAM 2	WY	42.18	-104.45	1371.95
84411	HEART MOUNTAIN	WY	44.42	-108.57	1460.37
84440	HECLA	WY	41.09	-105.11	2073.17
84760	HULETT	WY	44.41	-104.36	1145.12
84796	HYATTVILLE	WY	44.15	-107.35	1361.28
84910	JACKSON	WY	43.29	-110.46	1899.39
84930	JELM	WY	41.06	-106.01	2278.96
85055	KAYCEE	WY	43.43	-106.38	1420.73
85085	KEELINE	WY	42.44	-104.46	1609.76
85260	LA GRANGE	WY	41.38	-104.1	1398.48
85371	LANCE CREEK	WY	43.03	-104.39	1348.17
85372	LANCE CREEK 3 WNW	WY	43.03	-104.42	1324.09
85410	LARAMIE	WY	41.18	-105.34	2189.02
85420	LARAMIE 2 WSW	WY	41.18	-105.38	2187.5
85467	LAWVER 8 SW	WY	43.48	-105.22	1478.96
85525	LEO 6 SW	WY	42.11	-106.5	1829.27
85612	LINGLE 2 S	WY	42.05	-104.2	1265.24
85830	LUSK	WY	42.46	-104.26	1526.22
86120	MEDICINE BOW	WY	41.54	-106.12	2001.22
86195	MIDWEST	WY	43.26	-106.16	1478.66
86595	MUDDY GAP	WY	42.21	-107.28	1924.09
86660	NEWCASTLE	WY	43.51	-104.12	1365.85
86935	OSAGE	WY	43.59	-104.25	1317.07
87115	PAVILLION	WY	43.15	-108.41	1658.54
87200	PHILLIPS	WY	41.38	-104.29	1518.9
87473	RAIRDEN	WY	44.11	-107.57	1221.65
87545	RECLUSE	WY	44.45	-105.42	1265.24
87548	RECLUSE 11 NNW	WY	44.56	-105.48	1143.29
87555	REDBIRD	WY	43.15	-104.17	1185.06
87810	ROCHELLE	WY	43.36	-104.54	1370.73
87840	ROCK SPRINGS	WY	41.35	-109.13	1941.16
87845	ROCK SPRINGS AP	WY	41.36	-109.04	1909.45
87955	SAGE	WY	41.52	-111	1891.77
87980	SAND DRAW	WY	42.45	-108.11	1847.56
87990	SARATOGA	WY	41.27	-106.49	2070.12
87995	SARATOGA 4 N	WY	41.3	-106.48	2070.73
88160	SHERIDAN FIELD STN	WY	44.51	-106.52	1158.54
88209	SHOSHONI	WY	43.14	-108.07	1472.56
88475	SPENCER 10 NE	WY	43.26	-104.1	1158.54
88626	STORY	WY	44.34	-106.53	1585.37
88647	STRONER 2 NW	WY	44.47	-105.05	1219.51
88705	SUNDANCE	WY	44.24	-104.21	1448.17
88801	SUSSEX	WY	43.42	-106.21	1372.56
88845	TENNYSON	WY	41.2	-104.23	1724.09
88858	TEN SLEEP 16 SSE	WY	43.49	-107.22	1426.83
88995	TORRINGTON EXP FARM	WY	42.05	-104.13	1249.39
89000	TORRINGTON 1 S	WY	42.03	-104.11	1245.43
89207	UPTON 13 SW	WY	43.56	-104.46	1457.32
89604	WHALEN DAM	WY	42.14	-104.37	1309.15
89615	WHEATLAND	WY	42.05	-104.55	1444.51
89770	WORLAND	WY	44.01	-107.57	1238.11
89925	YODER	WY	41.56	-104.18	1289.94
20007	ASPEN RR2	NS	45.3	-62.05	30
44475	LONDON A	ON	43	-81.25	243.84
50916	BRAMPTON MOE	ON	43.5	-79.7	167.64
53300	HAMILTON RBG	ON	43.28	-79.88	353.87
58733	TORONTO LBP INTL AIRPORT	ON	43.5	-79.6	152.4
1000	MIRAMICHI A	NB	47.03	-65.47	33.52
1600	FREDERICTON CDA	NB	45.92	-66.62	39.62
2800	KENTVILLE CDA	NS	45.07	-64.48	15.24
3700	NAPPAN CDA	NS	45.77	-64.25	8.53
5990	TRURO	NS	45.37	-63.27	39.92
400	CHARLOTTETOWN CDA	PE	46.25	-63.13	22.25
1501	DEER LAKE A	PQ	49.25	-57.42	68.58
3600	ST JOHN'S WEST CDA	NF	47.52	-52.78	114.3
